ProductKey,ProductAlternateKey,ProductSubcategoryKey,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status,SizeClothes,SizeParts
433,FR-R72Y-44,14,"ML Road Frame-W - Yellow, 44",300.1188,TRUE,Yellow,500,375,540.7545,2.3,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012/01/07,,,,44
434,FR-R72Y-44,14,"ML Road Frame-W - Yellow, 44",360.9428,TRUE,Yellow,500,375,594.83,2.3,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013/01/07,,Current,,44
435,FR-R72Y-48,14,"ML Road Frame-W - Yellow, 48",300.1188,TRUE,Yellow,500,375,540.7545,2.34,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012/01/07,,,,48
436,FR-R72Y-48,14,"ML Road Frame-W - Yellow, 48",360.9428,TRUE,Yellow,500,375,594.83,2.34,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013/01/07,,Current,,48
437,FR-R92B-62,14,"HL Road Frame - Black, 62",722.2568,TRUE,Black,500,375,1301.3636,2.3,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012/01/07,,,,62
438,FR-R92B-62,14,"HL Road Frame - Black, 62",868.6342,TRUE,Black,500,375,1431.5,2.3,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013/01/07,,Current,,62
439,FR-R92B-44,14,"HL Road Frame - Black, 44",722.2568,TRUE,Black,500,375,1301.3636,2.12,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012/01/07,,,,44
440,FR-R92B-44,14,"HL Road Frame - Black, 44",868.6342,TRUE,Black,500,375,1431.5,2.12,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013/01/07,,Current,,44
441,FR-R92B-48,14,"HL Road Frame - Black, 48",722.2568,TRUE,Black,500,375,1301.3636,2.16,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012/01/07,,,,48
442,FR-R92B-48,14,"HL Road Frame - Black, 48",868.6342,TRUE,Black,500,375,1431.5,2.16,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013/01/07,,Current,,48
443,FR-R92B-52,14,"HL Road Frame - Black, 52",722.2568,TRUE,Black,500,375,1301.3636,2.2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012/01/07,,,,52
444,FR-R92B-52,14,"HL Road Frame - Black, 52",868.6342,TRUE,Black,500,375,1431.5,2.2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013/01/07,,Current,,52
445,SH-M897-S,22,"Men's Sports Shorts, S",24.7459,TRUE,Black,4,3,59.99,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012/01/07,,,S,
446,PA-T100,35,"Touring-Panniers, Large",51.5625,TRUE,Grey,4,3,125,,0,T ,75,,,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2012/01/07,,,,
447,LO-C100,34,Cable Lock,10.3125,TRUE,,4,3,25,,0,S ,15,,,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2012/01/07,,,,
448,PU-0452,36,Minipump,8.2459,TRUE,,4,3,19.99,,0,S ,11.994,,,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012/01/07,,,,
449,PU-M044,36,Mountain Pump,10.3084,TRUE,,4,3,24.99,,0,M ,14.994,,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012/01/07,,,,
450,LT-T990,33,Taillights - Battery-Powered,5.7709,TRUE,,4,3,13.99,,0,R ,8.394,,,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012/01/07,,,,
451,LT-H902,33,Headlights - Dual-Beam,14.4334,TRUE,,4,3,34.99,,0,R ,20.994,,,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012/01/07,,,,
452,LT-H903,33,Headlights - Weatherproof,18.5584,TRUE,,4,3,44.99,,0,R ,26.994,,,Headlights - Weatherproof,Rugged weatherproof headlight.,2012/01/07,,,,
453,SH-M897-M,22,"Men's Sports Shorts, M",24.7459,TRUE,Black,4,3,59.99,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012/01/07,,,M,
454,SH-M897-L,22,"Men's Sports Shorts, L",24.7459,TRUE,Black,4,3,59.99,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012/01/07,,,L,
455,SH-M897-X,22,"Men's Sports Shorts, XL",24.7459,TRUE,Black,4,3,59.99,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012/01/07,,,XL,
456,TG-W091-S,24,"Women's Tights, S",30.9334,TRUE,Black,4,3,74.99,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012/01/07,,,S,
457,TG-W091-M,24,"Women's Tights, M",30.9334,TRUE,Black,4,3,74.99,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012/01/07,,,M,
458,TG-W091-L,24,"Women's Tights, L",30.9334,TRUE,Black,4,3,74.99,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012/01/07,,,L,
459,SB-M891-S,18,"Men's Bib-Shorts, S",37.1209,TRUE,Multi,4,3,89.99,,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012/01/07,,,S,
460,SB-M891-M,18,"Men's Bib-Shorts, M",37.1209,TRUE,Multi,4,3,89.99,,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012/01/07,,,M,
461,SB-M891-L,18,"Men's Bib-Shorts, L",37.1209,TRUE,Multi,4,3,89.99,,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012/01/07,,,L,
462,GL-H102-S,20,"Half-Finger Gloves, S",9.7136,TRUE,Black,4,3,23.5481,,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012/01/07,,,S,
463,GL-H102-S,20,"Half-Finger Gloves, S",9.1593,TRUE,Black,4,3,24.49,,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013/01/07,,Current,S,
464,GL-H102-M,20,"Half-Finger Gloves, M",9.7136,TRUE,Black,4,3,23.5481,,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012/01/07,,,M,
465,GL-H102-M,20,"Half-Finger Gloves, M",9.1593,TRUE,Black,4,3,24.49,,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013/01/07,,Current,M,
466,GL-H102-L,20,"Half-Finger Gloves, L",9.7136,TRUE,Black,4,3,23.5481,,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012/01/07,,,L,
467,GL-H102-L,20,"Half-Finger Gloves, L",9.1593,TRUE,Black,4,3,24.49,,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013/01/07,,Current,L,
468,GL-F110-S,20,"Full-Finger Gloves, S",15.6709,TRUE,Black,4,3,37.99,,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012/01/07,,,S,
469,GL-F110-M,20,"Full-Finger Gloves, M",15.6709,TRUE,Black,4,3,37.99,,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012/01/07,,,M,
470,GL-F110-L,20,"Full-Finger Gloves, L",15.6709,TRUE,Black,4,3,37.99,,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012/01/07,,,L,
471,VE-C304-S,25,"Classic Vest, S",23.749,TRUE,Blue,4,3,63.5,,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013/01/07,,Current,S,
472,VE-C304-M,25,"Classic Vest, M",23.749,TRUE,Blue,4,3,63.5,,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013/01/07,,Current,M,
473,VE-C304-L,25,"Classic Vest, L",23.749,TRUE,Blue,4,3,63.5,,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013/01/07,,Current,L,
474,SH-W890-S,22,"Women's Mountain Shorts, S",26.1763,TRUE,Black,4,3,69.99,,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013/01/07,,Current,S,
475,SH-W890-M,22,"Women's Mountain Shorts, M",26.1763,TRUE,Black,4,3,69.99,,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013/01/07,,Current,M,
476,SH-W890-L,22,"Women's Mountain Shorts, L",26.1763,TRUE,Black,4,3,69.99,,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013/01/07,,Current,L,
477,WB-H098,28,Water Bottle - 30 oz.,1.8663,TRUE,,4,3,4.99,,0,S ,2.994,,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2013/01/07,,Current,,
478,BC-M005,28,Mountain Bottle Cage,3.7363,TRUE,,4,3,9.99,,0,M ,5.994,,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2013/01/07,,Current,,
479,BC-R205,28,Road Bottle Cage,3.3623,TRUE,,4,3,8.99,,0,R ,5.394,,,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2013/01/07,,Current,,
480,PK-7098,37,Patch Kit/8 Patches,0.8565,TRUE,,4,3,2.29,,0,S ,1.374,,,Patch kit,"Includes 8 different size patches, glue and sandpaper.",2013/01/07,,Current,,
481,SO-R809-M,23,"Racing Socks, M",3.3623,TRUE,White,4,3,8.99,,0,R ,5.394,,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013/01/07,,Current,M,
482,SO-R809-L,23,"Racing Socks, L",3.3623,TRUE,White,4,3,8.99,,0,R ,5.394,,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013/01/07,,Current,L,
483,RA-H123,26,Hitch Rack - 4-Bike,44.88,TRUE,,4,3,120,,0,S ,72,,,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2 receiver hitch.""",2013/01/07,,Current,,
484,CL-9009,29,Bike Wash - Dissolver,2.9733,TRUE,,4,3,7.95,,0,S ,4.77,,,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2013/01/07,,Current,,
485,FE-6654,30,Fender Set - Mountain,8.2205,TRUE,,4,3,21.98,,0,M ,13.188,,,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2013/01/07,,Current,,
486,ST-1401,27,All-Purpose Bike Stand,59.466,TRUE,,4,3,159,,0,M ,95.4,,,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2013/01/07,,Current,,
487,HY-1023-70,32,Hydration Pack - 70 oz.,20.5663,TRUE,Silver,4,3,54.99,,0,S ,32.994,,,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2013/01/07,,Current,,70
488,SJ-0194-S,21,"Short-Sleeve Classic Jersey, S",41.5723,TRUE,Yellow,4,3,53.99,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013/01/07,,Current,S,
489,SJ-0194-M,21,"Short-Sleeve Classic Jersey, M",41.5723,TRUE,Yellow,4,3,53.99,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013/01/07,,Current,M,
490,SJ-0194-L,21,"Short-Sleeve Classic Jersey, L",41.5723,TRUE,Yellow,4,3,53.99,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013/01/07,,Current,L,
491,SJ-0194-X,21,"Short-Sleeve Classic Jersey, XL",41.5723,TRUE,Yellow,4,3,53.99,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013/01/07,,Current,XL,
492,FR-T98Y-60,16,"HL Touring Frame - Yellow, 60",601.7437,TRUE,Yellow,500,375,1003.91,3.08,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,60
493,FR-T67Y-62,16,"LL Touring Frame - Yellow, 62",199.8519,TRUE,Yellow,500,375,333.42,3.2,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,62
494,FR-T98Y-46,16,"HL Touring Frame - Yellow, 46",601.7437,TRUE,Yellow,500,375,1003.91,2.96,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,46
495,FR-T98Y-50,16,"HL Touring Frame - Yellow, 50",601.7437,TRUE,Yellow,500,375,1003.91,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,50
496,FR-T98Y-54,16,"HL Touring Frame - Yellow, 54",601.7437,TRUE,Yellow,500,375,1003.91,3.04,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,54
497,FR-T98U-46,16,"HL Touring Frame - Blue, 46",601.7437,TRUE,Blue,500,375,1003.91,2.96,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,46
498,FR-T98U-50,16,"HL Touring Frame - Blue, 50",601.7437,TRUE,Blue,500,375,1003.91,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,50
499,FR-T98U-54,16,"HL Touring Frame - Blue, 54",601.7437,TRUE,Blue,500,375,1003.91,3.04,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,54
500,FR-T98U-60,16,"HL Touring Frame - Blue, 60",601.7437,TRUE,Blue,500,375,1003.91,3.08,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013/01/07,,Current,,60
501,RD-2308,9,Rear Derailleur,53.9282,TRUE,Silver,500,375,121.46,215,1,,72.876,,,Rear Derailleur,Wide-link design.,2013/01/07,,Current,,
502,FR-T67U-50,16,"LL Touring Frame - Blue, 50",199.8519,TRUE,Blue,500,375,333.42,3.1,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,50
503,FR-T67U-54,16,"LL Touring Frame - Blue, 54",199.8519,TRUE,Blue,500,375,333.42,3.14,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,54
504,FR-T67U-58,16,"LL Touring Frame - Blue, 58",199.8519,TRUE,Blue,500,375,333.42,3.16,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,58
505,FR-T67U-62,16,"LL Touring Frame - Blue, 62",199.8519,TRUE,Blue,500,375,333.42,3.2,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,62
506,FR-T67Y-44,16,"LL Touring Frame - Yellow, 44",199.8519,TRUE,Yellow,500,375,333.42,3.02,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,44
507,FR-T67Y-50,16,"LL Touring Frame - Yellow, 50",199.8519,TRUE,Yellow,500,375,333.42,3.1,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,50
508,FR-T67Y-54,16,"LL Touring Frame - Yellow, 54",199.8519,TRUE,Yellow,500,375,333.42,3.14,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,54
509,FR-T67Y-58,16,"LL Touring Frame - Yellow, 58",199.8519,TRUE,Yellow,500,375,333.42,3.16,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,58
510,FR-T67U-44,16,"LL Touring Frame - Blue, 44",199.8519,TRUE,Blue,500,375,333.42,3.02,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013/01/07,,Current,,44
511,FR-M63S-40,12,"ML Mountain Frame-W - Silver, 40",199.3757,TRUE,Silver,500,375,364.09,2.77,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013/01/07,,Current,,40
512,FR-M63S-42,12,"ML Mountain Frame-W - Silver, 42",199.3757,TRUE,Silver,500,375,364.09,2.81,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013/01/07,,Current,,42
513,FR-M63S-46,12,"ML Mountain Frame-W - Silver, 46",199.3757,TRUE,Silver,500,375,364.09,2.85,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013/01/07,,Current,,46
514,RB-9231,6,Rear Brakes,47.286,TRUE,Silver,500,375,106.5,317,1,,63.9,,,Rear Brakes,,2013/01/07,,Current,,
515,SE-M236,15,LL Mountain Seat/Saddle,12.0413,TRUE,,500,375,27.12,,1,M ,16.272,L ,,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2013/01/07,,Current,,
516,SE-M798,15,ML Mountain Seat/Saddle,17.3782,TRUE,,500,375,39.14,,1,M ,23.484,M ,,ML Mountain Seat/Saddle 2,Designed to absorb shock.,2013/01/07,,Current,,
517,SE-M940,15,HL Mountain Seat/Saddle,23.3722,TRUE,,500,375,52.64,,1,M ,31.584,H ,,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2013/01/07,,Current,,
518,SE-R581,15,LL Road Seat/Saddle,12.0413,TRUE,,500,375,27.12,,1,R ,16.272,L ,,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2013/01/07,,Current,,
519,SE-R908,15,ML Road Seat/Saddle,17.3782,TRUE,,500,375,39.14,,1,T ,23.484,M ,,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2013/01/07,,Current,,
520,SE-R995,15,HL Road Seat/Saddle,23.3722,TRUE,,500,375,52.64,,1,R ,31.584,H ,,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2013/01/07,,Current,,
521,SE-T312,15,LL Touring Seat/Saddle,12.0413,TRUE,,500,375,27.12,,1,T ,16.272,L ,,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2013/01/07,,Current,,
522,SE-T762,15,ML Touring Seat/Saddle,17.3782,TRUE,,500,375,39.14,,1,T ,23.484,M ,,ML Touring Seat/Saddle,New design relieves pressure for long rides.,2013/01/07,,Current,,
523,SE-T924,15,HL Touring Seat/Saddle,23.3722,TRUE,,500,375,52.64,,1,T ,31.584,H ,,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2013/01/07,,Current,,
524,FR-M21S-42,12,"LL Mountain Frame - Silver, 42",144.5938,TRUE,Silver,500,375,264.05,2.92,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,42
525,FR-M21S-44,12,"LL Mountain Frame - Silver, 44",144.5938,TRUE,Silver,500,375,264.05,2.96,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,44
526,FR-M21S-48,12,"LL Mountain Frame - Silver, 48",144.5938,TRUE,Silver,500,375,264.05,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,48
527,FR-M21S-52,12,"LL Mountain Frame - Silver, 52",144.5938,TRUE,Silver,500,375,264.05,3.04,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,52
528,TT-M928,37,Mountain Tire Tube,1.8663,TRUE,,500,375,4.99,,0,M ,2.994,,,Mountain Tire Tube,Self-sealing tube.,2013/01/07,,Current,,
529,TT-R982,37,Road Tire Tube,1.4923,TRUE,,500,375,3.99,,0,R ,2.394,,,Road Tire Tube,Conventional all-purpose tube.,2013/01/07,,Current,,
530,TT-T092,37,Touring Tire Tube,1.8663,TRUE,,500,375,4.99,,0,T ,2.994,,,Touring Tire Tube,General purpose tube.,2013/01/07,,Current,,
531,FR-M21B-42,12,"LL Mountain Frame - Black, 42",136.785,TRUE,Black,500,375,249.79,2.92,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,42
532,FR-M21B-44,12,"LL Mountain Frame - Black, 44",136.785,TRUE,Black,500,375,249.79,2.96,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,44
533,FR-M21B-48,12,"LL Mountain Frame - Black, 48",136.785,TRUE,Black,500,375,249.79,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,48
534,FR-M21B-52,12,"LL Mountain Frame - Black, 52",136.785,TRUE,Black,500,375,249.79,3.04,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,52
535,TI-M267,37,LL Mountain Tire,9.3463,TRUE,,500,375,24.99,,0,M ,14.994,L ,,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2013/01/07,,Current,,
536,TI-M602,37,ML Mountain Tire,11.2163,TRUE,,500,375,29.99,,0,M ,17.994,M ,,ML Mountain Tire,"Great traction, high-density rubber.",2013/01/07,,Current,,
537,TI-M823,37,HL Mountain Tire,13.09,TRUE,,500,375,35,,0,M ,21,H ,,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2013/01/07,,Current,,
538,TI-R092,37,LL Road Tire,8.0373,TRUE,,500,375,21.49,,0,R ,12.894,L ,,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2013/01/07,,Current,,
539,TI-R628,37,ML Road Tire,9.3463,TRUE,,500,375,24.99,,0,R ,14.994,M ,,ML Road Tire,Higher density rubber.,2013/01/07,,Current,,
540,TI-R982,37,HL Road Tire,12.1924,TRUE,,500,375,32.6,,0,R ,19.56,H ,,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013/01/07,,Current,,
541,TI-T723,37,Touring Tire,10.8423,TRUE,,500,375,28.99,,0,T ,17.394,,,Touring Tire,High-density rubber.,2013/01/07,,Current,,
542,PD-M282,13,LL Mountain Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,218,1,M ,24.294,L ,,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2013/01/07,,Current,,
543,PD-M340,13,ML Mountain Pedal,27.568,TRUE,Silver/Black,500,375,62.09,215,1,M ,37.254,M ,,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2013/01/07,,Current,,
544,PD-M562,13,HL Mountain Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,185,1,M ,48.594,H ,,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2013/01/07,,Current,,
545,PD-R347,13,LL Road Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,189,1,R ,24.294,L ,,LL Road Pedal,Clipless pedals - aluminum.,2013/01/07,,Current,,
546,PD-R563,13,ML Road Pedal,27.568,TRUE,Silver/Black,500,375,62.09,168,1,R ,37.254,M ,,ML Road Pedal,Lightweight aluminum alloy construction.,2013/01/07,,Current,,
547,PD-R853,13,HL Road Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,149,1,R ,48.594,H ,,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2013/01/07,,Current,,
